"id","bond_id","trade_price","weight","current_coupon","time_to_maturity","is_callable","reporting_delay","trade_size","trade_type","curve_based_price","received_time_diff_last1","trade_price_last1","trade_size_last1","trade_type_last1","curve_based_price_last1","received_time_diff_last2","trade_price_last2","trade_size_last2","trade_type_last2","curve_based_price_last2","received_time_diff_last3","trade_price_last3","trade_size_last3","trade_type_last3","curve_based_price_last3","received_time_diff_last4","trade_price_last4","trade_size_last4","trade_type_last4","curve_based_price_last4","received_time_diff_last5","trade_price_last5","trade_size_last5","trade_type_last5","curve_based_price_last5","received_time_diff_last6","trade_price_last6","trade_size_last6","trade_type_last6","curve_based_price_last6","received_time_diff_last7","trade_price_last7","trade_size_last7","trade_type_last7","curve_based_price_last7","received_time_diff_last8","trade_price_last8","trade_size_last8","trade_type_last8","curve_based_price_last8","received_time_diff_last9","trade_price_last9","trade_size_last9","trade_type_last9","curve_based_price_last9","received_time_diff_last10","trade_price_last10","trade_size_last10","trade_type_last10","curve_based_price_last10"
182879,7449,106.862,1.07601278,5.25,2.74858019,0,1.131,25000,4,105.8374363,6859,106.617,25000,2,105.7283522,10469,107.585,10000,3,105.7040211,10491,106.9114,10000,4,105.7040211,11069,106.9041,9000,4,105.698826,11079,106.9041,9000,3,105.698826,11835,106.911,15000,4,105.6791645,11839,106.911,15000,4,105.6791645,11840,107.011,15000,3,105.6791645,16792,106.709,5e+05,4,105.6280151,16806,106.709,5e+05,4,105.6280151
183940,7474,100.4,0.234565519,6,17.11297054,1,1.155,5000,3,101.1158617,325,98.75,20000,2,100.9543151,91916,100.45,26000,3,100.9261692,92402,100.45,9000,3,100.7953215,94004,100.45,10000,3,100.3501158,94041,100.45,5000,3,100.3501158,97472,98.9,50000,2,100.2569273,442324,100.3,37000,4,99.280716,442329,100.42,37000,4,99.280716,521777,100.25,5000,3,101.176253,521799,100.25,5000,4,101.176253
184061,7489,107.163,0.012991383,6.25,4.770828955,0,3.076,2000,4,108.077316,0,107.563,2000,3,108.077316,3,107.163,2000,4,108.077316,71603,107.257,4000,3,108.6851662,71603,107.257,4000,4,108.6851662,330251,105.937,5000,3,108.5931552,330304,105.937,5000,4,108.5931552,502161,108.487,2000,3,109.0817732,502177,108.487,2000,4,109.0817732,508407,108.471,15000,4,110.2347737,508407,108.471,15000,3,110.2347737
184125,7519,111.25,1.341261945,4.95,2.784027614,0,65.165,25000,2,111.8545599,10658,111.95,25000,3,111.7732015,13247,111.856,1e+05,3,111.7585608,84188,111.695,14000,3,111.732659,85925,111.695,14000,4,111.6607033,86959,111.6717,5000,3,111.629994,86996,111.6717,5000,4,111.629994,93151,111.177,50000,4,111.6376503,93151,110.777,50000,2,111.6376503,93199,111.104,10000,2,111.6376503,103578,111.412,725000,3,111.5377843
184444,7524,128.206,0.734099336,5.8,22.79775155,0,47.011,1000,2,132.4472009,3192,131.742,115000,4,132.3533104,3699,131.679,115000,4,132.3533104,9866,131.44,30000,3,131.6016184,87668,133.3,19000,4,131.989115,87676,136.6325,19000,3,131.989115,105215,132.444,326000,3,130.4870072,110425,122.1,10000,2,132.055461,110425,124.1,10000,2,132.055461,110437,123,10000,4,132.055461,110437,125,10000,4,132.055461
184516,7539,107.895,5.291608762,5.65,2.154113489,0,94.003,940000,3,106.0725993,165906,107.421,15000,4,105.4394333,166698,107.6,925000,2,105.4417048,514613,104.633,15000,2,105.6194873,514614,105.133,15000,4,105.6194873,607232,108.223,11000,4,105.651175,607233,108.223,11000,3,105.651175,607822,106.893,6000,3,105.6524716,607842,104.143,6000,2,105.6524716,1378159,107.52,11000,3,105.7556528,1378683,107.32,11000,4,105.7194122
184562,7549,108.105,3.325413307,5.25,1.820436216,0,27.483,3e+05,2,108.0389681,65520,107.605,75000,4,108.0674354,65520,107.605,75000,4,108.0674354,65520,107.605,75000,2,108.0674354,74539,107.88255,30000,3,108.0816751,160480,107.548,25000,2,108.0883486,243929,107.896,75000,3,108.1010921,243934,107.896,75000,4,108.1010921,248408,107.896,45000,2,108.1019143,497933,107.549,40000,4,108.0716865,497934,107.549,40000,2,108.0716865
184673,7551,97,24.2187875,4.3,1.35097599,0,61.184,3000,2,99.71864471,3475313,98.966,10000,4,97.98526335,3475318,98.966,10000,3,97.98526335,3475318,98.966,10000,4,97.98526335,3907735,96.435,5000,3,98.91024189,3907895,95.035,5000,2,98.91024189,3984824,97,10000,4,99.56055181,3984824,97,10000,2,99.56055181,4152424,100.781,15000,4,99.72104907,4152463,100.781,15000,4,99.72104907,4152463,100.881,15000,3,99.72104907
184695,7555,88.7548,3.495937356,6,16.9983136,1,1.433,10000,3,83.10175739,72412,85.299,21000,4,84.03214805,72624,83.71,10000,2,84.03214805,72702,84.55,10000,4,84.03214805,84092,86.292,10000,3,84.46677988,84097,88.081,60000,3,84.46677988,84274,83.202,10000,2,84.46677988,157037,84.891,5000,3,82.98253309,157086,81.821,5000,2,82.98253309,159224,85.915,20000,3,82.97249578,159347,84.046,20000,4,82.97249578
185015,7564,109.65,5.1724305,5,2.817522712,0,67.75,5000,2,109.6590436,158517,109.15,10000,2,109.4372108,251645,109.439,25000,2,109.2735437,253212,109.673,2405000,3,109.2521335,257646,109.467,124000,4,109.0863337,259699,109.482,5000,4,109.0978532,259699,110.232,5000,3,109.0978532,335403,108.827,20000,4,109.1574012,335403,108.827,20000,4,109.1574012,335403,108.282,20000,2,109.1574012,338150,109.184,5000,4,109.150299
185243,7571,106.492,0.025982765,4.875,2.784875547,0,5.746,25000,4,106.4959647,3,106.492,25000,3,106.4959647,4,106.492,25000,4,106.4959647,63669,107.218,440000,3,106.3361986,67399,106.473,10000,4,106.3364148,67403,106.473,10000,4,106.3364148,74000,107.08,10000,3,106.3713553,74000,106.548,10000,4,106.3713553,76708,106.618,440000,4,106.2702644,80386,106.53,20000,4,106.1822666,83047,106.496,13000,4,106.1666118
186064,7572,97.706,3.040150071,4.95,2.447943255,0,1861.504,50000,3,95.85290239,54761,95.25,196000,4,95.75573647,54766,95.1875,196000,4,95.75573647,56996,95,1e+06,2,95.73848239,57369,98.875,30000,3,95.70606142,57506,96.375,30000,4,95.70606142,57731,97.706,4000,3,95.67188872,57970,98,15000,3,95.67188872,59680,98,15000,3,95.62556328,59861,97.706,3000,3,95.62556328,59910,97.706,11000,3,95.62556328
188233,7576,115.6846,6.74674405,6.45,22.66678057,0,1.833,25000,4,116.0250122,269697,114.32,1e+06,2,113.2808455,506176,113.464,330000,4,113.4258677,506300,113.450364,330000,2,113.4258677,590118,115.638,25000,2,113.2822454,601271,112.456,50000,4,113.7719405,601271,112.456,50000,2,113.7719405,674342,114.517,15000,2,113.0392709,674344,114.517,15000,4,113.0392709,682422,114.1005,10000,4,113.4600674,682446,114.038,10000,4,113.4600674
188464,7602,106.049,3.371858222,5.25,2.850486472,0,2.606,15000,3,105.6463179,67363,104.5,9000,2,105.8032432,67390,105.5615,9000,4,105.8032432,409672,105.823,1289000,4,105.9646967,409736,105.783,1289000,4,105.9646967,411886,105.499,5000,2,105.9635513,411886,105.499,5000,4,105.9635513,593397,105.766,1e+06,3,105.873684,663723,106.238,25000,2,105.6281822,663723,105.7384,25000,2,105.6281822,665518,106.299,5e+05,3,105.6205085
188689,7615,99.6,3.032089611,5,2.905478628,0,241345.984,360000,3,100.0198772,54471,99.694,2627000,2,100.1917349,55500,100.499,10000,4,100.1915752,55787,100.499,10000,4,100.1915752,55787,100.599,10000,3,100.1915752,58416,100.487,60000,4,100.1989275,58416,101.237,60000,3,100.1989275,59140,100.628,8000,4,100.1780228,59146,101.583,8000,3,100.1780228,60397,101.55,10000,3,100.186842,60422,100.635104,10000,4,100.186842
193054,7630,107.794,8.75342544,6.15,7.811393263,0,2.048,10000,3,106.7691146,453988,107,35000,4,106.7248849,454144,107.55,250000,4,106.7248849,454146,107.65,250000,3,106.7248849,454242,107.1,35000,3,106.7248849,615046,106.6,250000,3,106.3015032,621056,106.18,250000,4,105.889908,952803,104.719,25000,4,102.6505001,952821,106,25000,3,102.6505001,952826,104.719,25000,4,102.6505001,1473316,105.522,10000,4,103.9186991
193070,7641,103.9795,0.022501735,5.125,2.704561484,0,-0.949,19000,3,106.3636012,2,103.7795,19000,2,106.3636012,258154,104.47,20000,4,106.2388962,258154,104.47,20000,3,106.2388962,258164,104.435,20000,4,106.2388962,258167,104.435,20000,4,106.2388962,690404,103.033,5000,4,106.2060319,1219123,105.5,5000,3,106.2145978,2071003,103.25,10000,2,105.7749818,2443405,103.954,50000,4,106.0812103,2443407,103.564,50000,2,106.0812103
193094,7663,104.375,13.64180538,4.625,3.313304586,0,1.562,1e+05,4,106.0632472,1102637,105.15,11000,3,105.616561,1102764,103.25,11000,2,105.616561,1561669,106.381,3000,4,105.2898041,1561683,106.71433,3000,3,105.2898041,2934724,107.587,25000,3,106.148767,2940331,105.825,25000,2,106.1153097,3880145,107.266,5000,4,105.9656752,3880145,107.466,5000,3,105.9656752,3880147,107.266,5000,4,105.9656752,3977683,104.13,3000,4,106.1073111
193121,7681,93.349285,8.431567421,7,5.666921899,1,16.99,7000,3,91.53070621,421216,92.8,50000,4,92.07976082,421216,92.65,50000,2,92.07976082,595571,97.09,10000,3,93.97156739,595821,96.0886,10000,4,93.97156739,664455,94.06,7000,2,94.91946589,664487,94.06,7000,4,94.91946589,1100657,97.602,13000,3,92.2334056,1114582,94,5000,3,93.75281133,1201340,91,5000,2,94.21746971,1204962,92.807,25000,2,93.86976819
193177,7682,94.2816,5.331834973,6.7,22.54060033,0,19.108,35000,4,95.96367532,168438,96.5,20000,4,95.62249305,171184,96.571,22000,4,96.00770427,177358,97.906,32000,3,95.69401206,267912,99.425,18000,3,95.82467474,267924,99.425,18000,3,95.82467474,332855,92.769,40000,2,96.23539956,332859,94.965,40000,4,96.23539956,333874,98.871,4000,3,95.89173808,341951,98.096,20000,3,95.29523312,599450,96.374,1000,4,94.58219267
193391,7692,105.918,3.7465895,4.375,2.987089893,0,2.15,25000,4,105.1333521,83168,104.945,25000,2,105.4050691,256945,107.106,10000,3,104.8177756,256948,106.606,10000,4,104.8177756,685685,106.508,3000,3,105.1982452,685691,106.508,3000,4,105.1982452,1464161,105.69,10000,4,105.101036,1464162,105.57,10000,2,105.101036,3297697,107.912,2000,3,104.6924357,3297697,107.512,2000,4,104.6924357,3297699,107.512,2000,4,104.6924357
193415,7707,88.752,0.831448484,6.375,22.04714542,0,40.054,2000,4,87.73781035,4095,92.0496,2000,4,87.70183409,85181,92.204,12000,4,89.01192677,85199,92.204,12000,3,89.01192677,86359,89.582,1000,2,89.36848586,86359,89.582,1000,4,89.36848586,99206,88.0713,5000,4,89.3221551,99206,88.0713,5000,2,89.3221551,169547,89.022,11000,2,90.39394039,169547,89.022,11000,4,90.39394039,175646,89.207,3000,2,90.04333162
193910,7711,97.999,0.012991383,5.1,2.233704022,0,0.962,19000,4,98.51954096,0,98.104,19000,3,98.51954096,0,98.104,19000,4,98.51954096,550,96.5,19000,4,98.51484721,330014,97.42,25000,4,98.38313042,330033,96.77,25000,2,98.38313042,330681,97.5,25000,4,98.38684809,3107350,98.5,45000,3,99.17877126,3455952,98.5,25000,3,99.33107928,3455996,98.5,30000,3,99.33107928,3456051,96.5,1e+05,2,99.33107928
193940,7712,95.25,3.651895893,7.3,6.080069975,1,73.282,30000,4,92.09266118,79017,93.916,30000,4,93.3625982,79017,93.916,30000,2,93.3625982,79294,91.525,10000,2,93.3625982,275108,94.709,10000,4,91.88423881,600441,93.861,20000,2,92.69783913,682622,97.97,1000,3,93.23518103,687438,98.096,20000,3,92.54372293,1121338,94.5,5000,2,94.75653663,1206544,94.715,5000,2,95.25423015,1206591,94.715,5000,4,95.25423015
193982,7720,105.92,0.146405446,5.65,2.687907047,0,12.371,156000,2,106.8357664,126,104.67,156000,2,106.8357664,140,105.92,156000,4,106.8357664,698282,106.976,695000,3,106.8418568,2352500,107.531,1e+06,3,107.2124276,2352515,107.431,1e+06,2,107.2124276,2859992,106.827,150000,3,107.402356,2860058,106.761,150000,2,107.402356,2970410,106.775,70000,4,107.5199544,2970461,106.875,70000,3,107.5199544,2970463,106.775,70000,4,107.5199544
194002,7725,110.375,3.148849579,5.2,2.905472115,0,2.375,25000,4,110.2924025,58747,110.596579,35000,2,110.5046278,58766,110.596579,3000,2,110.5046278,58812,110.596579,35000,3,110.5046278,58958,110.601,34000,4,110.5046278,59600,110.559,4000,4,110.4771897,60031,111.461,4000,3,110.4758844,60154,111.461,4000,4,110.4758844,62950,110.617,6000,2,110.4837707,62980,110.617,6000,4,110.4837707,64176,109.75,25000,4,110.4655745
195645,7729,104.183,0.254246369,5.875,2.611659406,0,48.974,1000001,2,104.1964759,382,104.308,1000001,3,104.1901395,84778,104.467,886000,3,104.2177737,85128,104.498,29000,3,104.2177737,85132,104.398,29000,4,104.2177737,1120065,103.302,707000,4,103.9054743,1120277,103.334,707000,4,103.9054743,4411749,103.875,179000,2,104.438117,5354954,104.659,5000,3,104.6869961,5354954,104.499,5000,4,104.6869961,5354959,104.499,5000,4,104.6869961
195661,7732,107.245,3.798019082,5.75,2.614265242,0,11.34,20000,4,106.0503776,85467,105.75,50000,4,105.9839152,85475,105.65,50000,2,105.9839152,91261,106.002,28000,4,105.9544446,91306,105.866,28000,2,105.9544446,91306,105.966,28000,4,105.9544446,91306,105.966,28000,4,105.9544446,101130,108.5,13000,3,105.930888,101259,108,13000,4,105.930888,101305,108,13000,4,105.930888,180491,104.75,30000,2,105.6262793
195818,7735,106.363,7.622609996,6.5,2.436570541,0,2.411,250000,4,107.746067,344267,107.343,2e+06,4,107.8000419,344287,108.886,50000,4,107.8000419,344291,108.937,50000,3,107.8000419,344667,107.375,2e+06,4,107.8032162,350029,106.98,2e+06,2,107.8319253,352433,107.845,1e+06,2,107.8540703,426985,107.068,3000,2,107.8454625,426985,107.068,3000,4,107.8454625,513327,109.125,7e+05,3,107.8623372,513745,108.285,7e+05,4,106.894786
196145,7741,108.121,10.78632177,5.25,2.885514496,0,37.862,2100000,4,108.0470002,689343,107.73,925000,3,107.5049891,867852,107.92,10000,3,107.5216258,867857,107.92,10000,3,107.5216258,867861,107.92,10000,3,107.5216258,867867,107.92,10000,3,107.5216258,867877,107.92,10000,3,107.5216258,867881,107.92,10000,3,107.5216258,867886,107.92,10000,3,107.5216258,869877,107.72,70000,4,107.5060121,1210102,107.2892,107000,4,107.8178202
196219,7754,108.212,3.264251296,4.75,2.905281469,0,9.606,10000,4,107.291346,63132,108.068,10000,3,107.5274073,65640,108.192,40000,4,107.5004614,65684,108.192,40000,3,107.51199,65924,107.421,9000,2,107.51199,66845,107.452,2000,2,107.5623674,66845,107.452,2000,4,107.5623674,69954,106.396,5000,2,107.6037732,72098,107.271,5000,2,107.6179014,72098,107.421,5000,4,107.6179014,76546,108.007,40000,4,107.6887633
197160,7759,110,3.373834788,8.75,2.011985727,0,11.111,150000,3,109.6606353,67442,111.25,250000,2,109.5867763,67443,111.25,250000,3,109.5867763,78752,109.75,250000,3,109.5616025,78813,109.75,250000,4,109.5616025,80165,109.226,50000,2,109.5676297,81520,111.605,30000,3,109.5687378,85315,109.75,5e+05,3,109.5503673,94998,109.75,7e+05,3,109.5539155,175654,108.75,120000,2,109.6592705,506858,108.5,20000,2,109.7906844
197401,7777,100.25,3.340730931,5.5,12.16017733,1,0.596,10000,4,95.10439539,66125,100.35,50000,4,95.89791554,66332,100.35,50000,3,95.89791554,70806,100,1000,3,95.83535005,70834,100,1000,4,95.83535005,143684,99.79,50000,4,95.06976801,143684,98.79,50000,2,95.06976801,258579,100.3,5000,3,94.28998276,488843,98.3,5000,2,94.58071018,503658,99.8,5000,3,94.99407605,504421,97.614,5000,2,94.96545485
197527,7812,100.375,0.21228094,5.625,2.891338547,0,147.567,235000,3,101.4254396,266,100.375,235000,3,101.4352346,3700,100.125,235000,2,101.4272553,91451,100.5625,250000,4,101.2758953,91490,100.4375,250000,4,101.2758953,1205226,103.043,3000,3,99.28496489,2400214,100.125,1000001,3,100.9937188,2401400,100,1000001,2,100.9758869,3433764,100.75,625000,2,101.0185773,3433765,100.75,1e+06,2,101.0185773,3536173,99,625000,2,101.2045325
197572,7840,93.5,3.27439544,1.17575,2.943652759,0,95.602,24000,3,92.59862149,63525,89.78,10000,2,92.77866613,63526,89.78,10000,4,92.77866613,65916,91.7402,7000,2,92.82831274,80741,89.5,4000,2,92.6741626,80741,89.5,4000,4,92.6741626,154382,91.8853,127000,3,92.21546938,175865,89.5,2000,2,91.50652917,175866,89.5,2000,4,91.50652917,243043,93.2323,98000,3,92.17383087,243043,93.1915,3000,2,92.17383087
197946,7843,102.771,3.238712849,5,2.949117397,0,8.78,10000,4,102.6976042,62148,103.309,20000,3,102.9443338,62285,102.75,25000,4,102.9443338,62294,102.63,25000,2,102.9443338,63188,102.733,2000,4,102.9579081,63188,102.333,2000,2,102.9579081,63188,102.733,2000,4,102.9579081,65141,102.846,2e+05,4,102.979456,65143,103.822,2e+05,3,102.979456,66154,102.861,10000,3,102.9987877,66180,102.861,20000,3,102.9987877
199679,7844,98.703,20.90638415,5.25,6.469314469,1,9.89,4000,2,108.0563974,2589685,100.6,7000,3,105.8575734,2589692,100.1,7000,4,105.8575734,2589864,101.145,13000,3,105.8575734,2589864,100.145,13000,4,105.8575734,2589880,100.1,13000,4,105.8575734,2590604,98.604,20000,2,105.8426201,3196246,101.1,40000,3,106.4353343,3196274,100.25,40000,2,106.4353343,3724775,100.15,1000,4,106.5154378,3724778,101.15,1000,3,106.5154378
199769,7846,110.859,0.678418904,5.5,2.890763629,0,1.208,10000,4,110.6258536,2726,109.667,285000,2,110.6274079,13617,110.648,85000,2,110.6259325,17238,111.114,2000,4,110.7252183,17238,111.364,2000,3,110.7252183,17243,111.114,2000,4,110.7252183,85385,109.575,60000,2,110.7685811,185916,112.416,33000,3,110.8937944,270606,112.06,1000,3,111.0450202,270610,112.06,1000,4,111.0450202,696109,111.251,40000,2,111.0518723
199827,7851,97.5,16.69637304,4.3,2.063771967,0,3.251,6000,2,96.57526508,1651708,99.75,30000,4,97.9950378,1651762,99.85,30000,3,97.9950378,1651762,99.75,30000,4,97.9950378,1651767,99.75,30000,4,97.9950378,1735561,99.25,20000,4,97.87212089,1735607,100.75,20000,3,97.87212089,1735607,99.25,20000,4,97.87212089,1735622,99.25,20000,4,97.87212089,1803057,97.097,50000,2,97.77249905,1803057,98.15,50000,4,97.77249905
199857,7853,106.25,0.025982765,6.75,4.381506299,0,0.356,10000,4,106.8076185,3,106.13,10000,2,106.8076185,505964,107.25,635000,3,106.8391264,1033638,106.875,830000,3,106.7531047,1114256,106,1000001,3,106.8031563,1122557,106.5,75000,3,106.7598919,1131881,106.75,5000,4,106.9008936,1131892,106.75,5000,3,106.9008936,1132475,104.95,15000,4,106.9046087,1132488,105,15000,4,106.9046087,1132642,104.45,15000,2,106.9046087
199891,7857,98.75,3.590208001,8.75,2.529470186,1,12.213,40000,4,97.94188285,76370,98.395,2e+05,3,97.32573203,76373,98.355,2e+05,2,97.32573203,766154,96.75,6e+05,3,97.00962659,766168,96.25,6e+05,2,97.00962659,2067116,96.768,10000,2,99.25897523,2581522,100.265,5000,4,99.3509698,2581522,100.425,5000,3,99.3509698,2581538,100.265,5000,4,99.3509698,2581541,100.265,5000,4,99.3509698,3192483,99.125,5e+05,3,99.0475896
199980,7914,101.811,0.031822258,5.3,0.836162548,0,8.881,5000,3,100.1417033,5,101.62,5000,4,100.1417033,1310,101.676,10000,4,100.1382103,1348,101.676,10000,3,100.1382103,1367,101.676,10000,4,100.1382103,348744,101.675,25000,4,100.2888379,348752,101.882,25000,3,100.2888379,425675,101.687,10000,4,100.3159218,425680,101.895,10000,3,100.3159218,1054577,99.002,50000,4,100.2428696,1054577,98.752,50000,2,100.2428696
200001,7922,100.341,0.012991383,5.15,0.660685514,0,38.635,20000,2,100.0454781,0,100.341,20000,4,100.0454781,1660245,101.409,15000,4,99.96285968,1660268,101.509,15000,3,99.96285968,1660268,101.409,15000,4,99.96285968,2852405,99.784,25000,4,99.761666,2852413,99.584,25000,2,99.761666,5532448,101.245,10000,4,100.0788412,5532451,101.435,10000,3,100.0788412,6397290,99.559,10000,2,100.2262975,6397290,99.559,10000,4,100.2262975
200013,7934,101.37,19.84404237,5.2,0.69923529,0,13.891,8000,4,99.9638376,2333186,100.87,10000,3,99.96934495,2333250,100.87,10000,3,99.96934495,2333503,100.87,10000,3,99.96934495,2333545,100.87,10000,4,99.96801215,2333591,100.87,10000,4,99.96801215,2333696,100.87,10000,4,99.96801215,2339346,100.96,40000,3,99.97011424,2339361,100.87,40000,4,99.97011424,3116292,99.51,78000,4,99.63206729,3116294,99.261,78000,2,99.63206729
200026,7951,101,0.034371967,6,0.230816644,0,18.308,5000,4,100.3800128,6,101,5000,4,100.3800128,15,101.16,5000,3,100.3800128,181462,99.9,5000,2,100.4722628,1383119,100.8,1000,4,100.5734453,1383119,101.05,1000,3,100.5734453,1383122,100.8,1000,4,100.5734453,1737482,100.449,1000,2,100.5785604,7788184,101.53,18000,4,100.9393431,7788184,101.783,18000,3,100.9393431,7792042,101.65,7000,3,100.9610355
200038,7959,78.2,0.055117768,6.25,17.80854847,1,20.372,5000,3,73.4481417,17,78,5000,4,73.4481417,750,78.5,5000,4,73.37809824,751,79,5000,3,73.37809824,9675,75.7,15000,2,73.68512308,9685,76.07,15000,4,73.68512308,953551,76.4,10000,2,78.07615971,1817877,81.692,26000,3,77.57736796,1818115,80.142,26000,4,77.57736796,2163357,77.679,26000,4,74.49189568,2163357,76.222,26000,2,74.49189568
200059,7960,100.25,0.012991383,5,0.775835596,0,14.648,10000,3,99.87649306,0,100.15,10000,4,99.87649306,0,100.05,10000,4,99.87649306,920,99.253,25000,2,99.8745393,921,99.752,25000,4,99.8745393,356022,100.995,10000,4,99.98189016,356056,100.995,10000,4,99.98189016,356056,100.895,10000,4,99.98189016,356056,101.095,10000,3,99.98189016,428062,99.378,10000,4,99.84739673,428062,99.058,10000,2,99.84739673
200064,7990,93,9.464318048,9.75,2.65266525,1,8.689,50000,2,98.35582931,530722,94.5,8000,2,99.17385554,530769,94.913,8000,3,99.17385554,530777,94.5,8000,4,99.17385554,1744871,94,30000,4,100.3059239,1744871,93.946667,30000,2,100.3059239,1745073,94.353,30000,3,100.3059239,1908163,96,50000,3,106.4221817,1908479,94.5,50000,4,106.4221817,2327924,88.253333,30000,3,106.8187689,2331840,88.2,80000,4,106.8218266
200082,8040,107.098,5.443621831,5.35,2.48253315,0,1.589,1000,4,105.5673278,175575,106.37245,6000,3,105.1893485,198064,106.527,15000,4,104.9351809,198066,107.297,15000,3,104.9351809,267747,107.388,30000,3,104.9946943,267749,106.854,30000,4,104.9946943,267752,106.694,30000,4,104.9946943,282899,105.783,9000,4,104.8141502,282902,105.89411,9000,3,104.8141502,362444,105.65,13000,3,104.8393924,362668,105.65,13000,4,104.8393924
200189,8054,108.934,3.731490549,5.5,2.362547508,0,1.784,250000,4,108.1710074,82499,108.3,1e+05,2,108.2008558,82508,108.665,1e+05,4,108.1769059,90976,108.856,2250000,2,108.2112157,90976,108.856,2250000,3,108.2112157,252437,108.841,187000,2,108.1421411,255023,107,10000,2,108.1320759,255023,108.35,10000,4,108.1320759,516509,108.735,6000,2,107.7170634,518251,107.921,38000,4,107.7028238,518251,106.921,38000,2,107.7028238
200378,8056,101.6,0.012991383,6.82,0.553813545,0,11.047,10000,3,100.8308787,0,101.5,10000,4,100.8308787,4889,99.365,30000,2,100.8497612,4889,99.525,30000,4,100.8497612,2782051,101.3,15000,3,100.7593515,2782227,101.3,10000,3,100.7593515,2869993,100,25000,2,100.7864324,10044602,100.4,10000,3,100.8481546,10044637,100.3,10000,4,100.8481546,10131623,99.5,10000,4,100.4376066,10131623,99,10000,2,100.4376066
200389,8057,109.75,20.99379686,4.875,3.159413287,0,2.576,5e+05,2,110.3102612,2611386,109.478,180000,4,110.1510094,2611390,110.378,180000,3,110.1510094,3815557,109.67,50000,4,109.7816489,3815559,109.7276,50000,3,109.7816489,3984396,110.174,1e+06,2,110.0028646,4243894,110,20000,4,109.932354,4243950,110,20000,4,109.8578084,4501659,109.948,25000,2,110.2107342,4501659,110.015,25000,4,110.2107342,4501672,110.015,20000,4,110.2107342
200411,8060,107.602,22.02103342,5.125,2.373062452,0,7.504,5000,3,106.122727,2873191,107.374,2467000,3,105.1448824,2950576,107.089,25000,4,105.3462719,2950600,107.189,25000,3,105.3462719,3027571,106.654,25000,4,105.3625723,3027578,106.814,25000,3,105.3625723,3544003,105.15,5000,4,105.3928979,3544004,105.15,5000,2,105.3928979,4239329,107.17,10000,4,106.0283234,4239348,108.17,10000,3,106.0283234,4322832,107.188,10000,4,106.363354
200473,8071,125.685,7.816721752,6.5,22.70159167,0,2,1e+06,3,127.0487521,362024,128.361,10000,4,128.4497645,362024,128.361,10000,3,128.4497645,362056,128.361,10000,4,128.4497645,1491320,125.744,650000,3,124.8010504,1659470,128.237,150000,3,123.4424325,1668425,125.796,2e+05,3,123.9569104,1741603,125.246,2e+06,3,125.1359733,1746291,124.387,1e+06,3,125.336587,1755047,124.146,4e+06,3,125.0842045,2092537,123.267,5000001,2,126.8375161
200483,8076,99.608,0.066243313,4.7,2.32978845,0,6.438,15000,3,98.17288929,25,98.5,15000,4,98.17288929,411738,94.25,20000,2,98.51209489,411957,95.5,20000,4,98.51202616,412106,96.15,20000,4,98.51202616,580832,99.3,4000,3,98.49151918,580838,98.5,4000,4,98.49151918,595206,98.6,26000,3,98.51494955,595230,98.5,26000,4,98.51494955,600446,96.15,30000,4,98.50143991,600447,95.789,30000,2,98.50143991
200502,8085,96.155,0.417142754,6.96,5.540136239,0,1.577,150000,3,94.9786235,1030,98.875,25000,3,94.97507661,6947,96.125,25000,4,94.66663488,16631,97.625,40000,3,94.37395161,16633,96.125,40000,4,94.37395161,367697,98,25000,3,94.46620774,367794,96,25000,4,94.46620774,952833,97.75,20000,3,94.92772765,952837,97,20000,4,94.92772765,1045182,94.5,634000,4,95.01898568,1045211,94.125,634000,2,95.01898568
200515,8088,82.75,8.474963041,5.7,2.211971643,0,13.256,30000,2,85.14107448,425563,82,20000,4,85.40041483,425564,81.9,20000,2,85.40041483,1117897,84,140000,2,86.98033718,1896831,90.266666,3000,3,85.70366325,1896831,90,3000,4,85.70366325,1896839,90,3000,4,85.70366325,3031299,92.311,1000,3,86.96653982,3031314,91.311,1000,4,86.96653982,3453324,86.25,21000,3,86.85111445,3611134,86,21000,2,86.49643243
200534,8110,91.5,0.053564843,7,6.838789694,1,17.206,10000,3,91.57528075,16,91.4,10000,4,91.57528075,438403,95.634,20000,3,91.78067911,446141,91.999,22000,4,91.40000204,446142,91.999,22000,4,91.40000204,446143,91.079,22000,2,91.40000204,607340,93.925,25000,4,94.67728572,607349,95.569,25000,3,94.67728572,608245,92,10000,2,94.76034908,608625,92.5,10000,4,94.74703481,880196,90.25,5000,2,94.48720302
200696,8130,108.005,3.867048199,5.25,2.354350355,0,1.214,1930000,4,107.8362561,88602,108,25000,4,107.8149172,88602,108.1,25000,3,107.8149172,169162,107.853,1930000,2,107.9115118,1626274,105.659,30000,4,109.8853193,1626274,105.459,30000,2,109.8853193,2328412,107,15000,3,109.5923341,2834773,104.5087,15000,4,110.0085978,2834799,104.54,15000,4,110.0085978,3023892,108.572,3200000,2,110.2248575,3027377,108.718,3200000,3,110.452597
