,2017-08-18,2017-08-21,2017-08-22,2017-08-23,2017-08-24,2017-08-25,2017-08-28,2017-08-29,2017-08-30,2017-08-31,2017-09-01,2017-09-05,2017-09-06,2017-09-07,2017-09-08,2017-09-11,2017-09-12,2017-09-13,2017-09-14,2017-09-15,2017-09-18,2017-09-19,2017-09-20,2017-09-21,2017-09-22,2017-09-25,2017-09-26,2017-09-27,2017-09-28,2017-09-29
TV,0.600117299951247,0.7499343378318574,0.8937656740934232,1.0305365817027736,1.15837440663522,1.2751962424395482,1.2913900495888249,1.2380413353708493,1.0754719347920285,0.7932217845404608,0.48054448941748035,0.22357081069054793,0.0073056456961180455,-0.18078274411439402,-0.3235409834254896,-0.38018486289599607,-0.3562206040067323,-0.33828855073856695,-0.3582032737282636,-0.40477812962484305,-0.4589965267869243,-0.5099484125205834,-0.5715644102227767,-0.6608803475652678,-0.7767529730666026,-0.9124938476102065,-1.0400057274024415,-1.1726278198798923,-1.313529593005831,-1.4609304204262443
BH,-0.847350777366409,-0.8240279486732283,-0.7992848928826218,-0.7736360154910075,-0.7476741423334349,-0.7216944142644115,-0.6955689269888741,-0.6689647319901122,-0.6413534910363521,-0.6113858380855013,-0.5733771565942829,-0.507060574453673,-0.43285977478603394,-0.35850889014415355,-0.28962268799128393,-0.22640236149966755,-0.16733771605291067,-0.1094654735690985,-0.04605696887309273,0.02661090227592194,0.12340485180267356,0.23260698518229758,0.3451702769427687,0.45752195934231643,0.5685647765228262,0.6785173908960792,0.78833530971426,0.8994588273864546,1.0133720429846425,1.1308885016478647
DRE,-0.28913371364333196,-0.21769515977040985,-0.14858666369949994,-0.08169139488992988,-0.016785755483394543,0.04595802417953977,0.10611381581132344,0.1629885488477076,0.21570459244696927,0.26272789452687384,0.3007473600451616,0.3315020797994199,0.3658176093034133,0.3982538146977173,0.42070254954762365,0.426824588570947,0.4117749348465098,0.37834354284897526,0.3283007005030948,0.2624534327003381,0.1081754057314552,-0.05938513844561381,-0.2281936214993026,-0.39991054844472496,-0.5765101359220084,-0.7592709584464797,-0.9487899061549335,-1.1454414576801901,-1.348941708310517,-1.5584190418508188
WM,-1.6706729433414869,-1.5310842785426668,-1.3914770422571165,-1.2518739598859632,-1.1125002352479105,-0.9737198643810605,-0.835817761152259,-0.6988850354207429,-0.5627513037724046,-0.4269888286595649,-0.2906781355808578,-0.16193534883618704,-0.03428227819295682,0.09208019550312764,0.21363237798179105,0.32723609838800144,0.43386873812976845,0.535188960509296,0.6304099612139515,0.714816087817411,0.7745820843809829,0.8270475969216106,0.8758964304717906,0.922674240641911,0.9680094384989477,1.0121725290460406,1.055278592805652,1.0972622398323695,1.1379557729643224,1.1772578685041168
AMP,-0.22703455797758781,-0.25706377389584856,-0.28952338372774533,-0.32377633023343805,-0.35889858938940467,-0.39423019235965345,-0.43546580685725056,-0.5148282933236085,-0.61680618678826,-0.7267954504699987,-0.8129442823595958,-0.8167876794359988,-0.8061233869565827,-0.8145465110474418,-0.7707657706868054,-0.6618391222099788,-0.5306290680811494,-0.3591737217526316,-0.16690585730134302,0.015092831807443731,0.18971819320745145,0.35889815788491797,0.5263383298600802,0.7095834339266098,0.9612283675450376,1.2071226185176733,1.4494477028282087,1.6943950224442492,1.9445427433426077,2.200095112047011
CCS,-0.9170686006203306,-0.8983461547100966,-0.8849554701127597,-0.8758853985516754,-0.8698917695463605,-0.8650820723731536,-0.866252924772474,-0.8990415285125083,-0.9461098795445806,-0.9801211070400719,-0.9637496736292437,-0.8822210925147029,-0.7443056134716177,-0.564639748687485,-0.35765520163893916,-0.12099912182565303,0.12536429557491338,0.3442515123123822,0.5196387716323247,0.6511591753141952,0.7493030608778348,0.8284022701861031,0.9018352330105561,0.981835156643532,1.0825334316960145,1.1794647667247875,1.2777100752640023,1.3781098339583555,1.4800639009630479,1.5825684259269437
CR,-0.9678788365424339,-0.9320287517154936,-0.8956299702915682,-0.8587510878937227,-0.8218009017760591,-0.7853720093743428,-0.7496790135154614,-0.7139989637918239,-0.6847766078571265,-0.6517400409435206,-0.6022431906207854,-0.5397465202602856,-0.47217184453548044,-0.40150506830404287,-0.32887352859893915,-0.2524672337459394,-0.1597500217464127,-0.030469167645999662,0.13421343594002905,0.3071219765943617,0.47716788408228333,0.6478557434158302,0.820876009305778,0.9931991494076314,1.1620090128674638,1.3293631034378282,1.496098270890847,1.6627964640121888,1.8296895761998022,1.9964681322643045
BNED,1.3280177966765019,1.2679040996050814,1.1923303124135998,1.0966116416548655,0.9711279752732089,0.7924716957243066,0.4243139036529466,0.07884704160634129,-0.2446640020494124,-0.6014559573722617,-0.9970315207779894,-1.2453360190143112,-1.286953543443042,-1.2144262499650031,-1.0870778022309646,-0.9234719763601097,-0.7338765989391122,-0.5626499143703797,-0.4306822956024026,-0.3266047753473428,-0.22766070906144403,-0.12518926207265885,-0.016767645890294544,0.09082753398057963,0.19533193356790338,0.30397491974888863,0.4148263347536614,0.5272399907212976,0.6372738758300991,0.7419484730585839
MCA,-1.577989042904006,-1.4417055030048447,-1.30999086848831,-1.1797272367336407,-1.0491078287813538,-0.9212934126810551,-0.822776339704076,-0.7755762821352424,-0.6896171044694337,-0.5472361830831721,-0.37996391715965355,-0.2125790827827062,-0.026408917289637932,0.20906866438391658,0.4849792973370978,0.765564471788695,1.0085157809273557,1.1797565934379042,1.255667797433694,1.2417182650161225,1.143482996045855,0.9802551113048891,0.7859982771951155,0.5694638290696805,0.41011018826529655,0.2631145714097343,0.12510484838264874,-0.0015963632569211943,-0.11796230078516476,-0.22487147239249264
HUBB,-1.4543422641215775,-1.3944099733377515,-1.3218575065892113,-1.2375520816088392,-1.143428547134473,-1.0399787561150535,-0.9119000443121373,-0.7421490603427499,-0.595552643696938,-0.4813551964344102,-0.39610420607881813,-0.30913330461863286,-0.22356872878367398,-0.12599374064758553,-0.015435868734908924,0.10721117897129255,0.25480320333737133,0.39284018810367655,0.478590270968537,0.5133055421546052,0.5065448211232242,0.49748585582012245,0.537503502417865,0.6304238555049345,0.8016215033882255,0.9717304538910833,1.145430466638333,1.3258161169263907,1.513001191463368,1.7054179498830668
VST,-0.7776997604198695,-0.7405027489215518,-0.704468304089724,-0.6694190055041637,-0.6352308590880872,-0.6018824532936246,-0.5693500373742385,-0.5377923868608104,-0.5077738901029629,-0.48128354610604973,-0.472129516841298,-0.4634547016369963,-0.44993496455634646,-0.4285901551553119,-0.39323329751526254,-0.338616760481936,-0.2662633210775656,-0.18030817765523813,-0.07879296387457894,0.04569898636329627,0.19997762424877968,0.4181437380062416,0.638261162430022,0.8591842456539993,1.0815979617069231,1.3058992206690287,1.5325318307258067,1.7619861305937832,1.994488232396258,2.2298487186758047
AIF,0.1895513398933273,0.09316953378525586,0.0005393667795677861,-0.0882437748042592,-0.17341538940546594,-0.2555661504512344,-0.3343462682981597,-0.4081162608339174,-0.467914816455664,-0.4837344977569165,-0.47487932003273936,-0.4453738133211085,-0.41303468587002173,-0.3878774039878546,-0.37939741107730396,-0.38700248943395443,-0.40410090932709214,-0.4219015813674557,-0.4126520351261498,-0.36355499027258287,-0.2670338975626785,-0.12262762962216206,0.14140872034143215,0.40669913472024655,0.674366026930062,0.9506148474372031,1.2371328044848784,1.5338159818486825,1.8393181046548377,2.1524758628604763
DTV,0.3844858791073276,0.405332086487401,0.4231448650940449,0.43816396142274955,0.45090429409574434,0.4618669578778133,0.4713726562331193,0.47957169280806816,0.4866058165753974,0.49247323575187796,0.4968213481577823,0.49778477399776827,0.4869175885563624,0.4190796188742184,0.33260441239924077,0.23436055552303892,0.12851548885831443,0.01590685781801063,-0.12058041067661948,-0.2550697144779548,-0.38912724632875223,-0.5240357863867047,-0.6604062933637518,-0.7985063128769379,-0.9382868341089337,-1.0794907636135211,-1.221752583470639,-1.364882181034698,-1.5088131626983539,-1.653312954438455
LNC,-0.6435525779055772,-0.6381022774438335,-0.6344826788828173,-0.6325988820505801,-0.6315247043285304,-0.628799431295215,-0.6218142457470317,-0.6414603085904917,-0.6815786635324156,-0.729537972940041,-0.7727701797723089,-0.780324935187146,-0.7282061598293782,-0.665702728390479,-0.5963741515710481,-0.48819677882799895,-0.3537484994379896,-0.19011463270824858,0.03514706220590023,0.2744585064729104,0.500017089533697,0.7056542125097749,0.9002767066142735,1.0860174015038804,1.2126750095478656,1.3268512799515202,1.4371271594871717,1.54388081577411,1.6473227989079895,1.7468612704784259
CAPL,-1.041475878575105,-1.0084855088621278,-0.9752323187610534,-0.9419645682349467,-0.9088258049876495,-0.8760254039718485,-0.8435321104752078,-0.8109700265224089,-0.7774956106558439,-0.740487308138528,-0.6818971027657328,-0.6136688326333725,-0.5321520252873649,-0.42663253951127383,-0.29082270256262777,-0.14044678714082973,0.007736027853264812,0.15574012055845926,0.3121467468725023,0.4637297258866645,0.5924708429096396,0.6397874832297363,0.6790158396475765,0.7174235587531401,0.7523218797589492,0.7824382624055994,0.8070315905561303,0.8255672886115125,0.8379169553302549,0.8444922190580842
MGP,-1.2281241903502276,-1.1810733405511835,-1.127711724527604,-1.0665373715892459,-0.9975903110239838,-0.9218354890527476,-0.8436161298745037,-0.7692221758252702,-0.5867403373146711,-0.3584883074779597,-0.09015108857307551,0.19368036478007902,0.4441350870738588,0.6219506435624494,0.7059171332897874,0.7318747389969243,0.7354876226108713,0.7112165527942539,0.6404181985447671,0.5365649582046548,0.4436494896534523,0.39391414287067733,0.37121481986297544,0.33099075290852825,0.26936537953276796,0.2080533904205677,0.148057843831783,0.08735029244014295,0.02300567551914709,-0.04694712078335721
AIW,-0.9851528445705698,-0.9181595800596933,-0.8501635424858351,-0.7810401982547533,-0.7106299806674761,-0.6389249164519338,-0.5660853709382567,-0.49241957704555334,-0.41832916181875496,-0.3442969745351766,-0.27089381952684816,-0.1987571300505489,-0.12817952296899074,-0.047864922278313564,0.034120220573845984,0.11912793214673033,0.20874664912203364,0.3022914414078597,0.3953499850431805,0.49140659094258476,0.5884667270959418,0.6857106172140262,0.7827207503100001,0.8792714102715891,0.9753062622142749,1.070906974575553,1.1662764209429106,1.261708553216367,1.3574616055425701,1.4536677602655739
OFC,0.06749610729497273,0.10423585850491787,0.14511594844083187,0.1920749809180014,0.24546104115470316,0.30292470695683965,0.3590543754706511,0.4038513382570516,0.4189540589100383,0.4084179125873109,0.39583053892176245,0.3907873134237565,0.38163519251532635,0.335533958146668,0.22599313642919214,0.053846652081708246,-0.15783301861601093,-0.3751354569877224,-0.5524101349901138,-0.6639580375905493,-0.705279518232744,-0.686398379511215,-0.5385269639409878,-0.4020776331509069,-0.2656201270408647,-0.12166355434928296,0.03368220170391677,0.2014317158655951,0.3811843289126845,0.5711857465552513
ETG,-1.4740415558296553,-1.38671937753539,-1.2992576092329304,-1.2111842968643887,-1.122056845073039,-1.0316135731969323,-0.9397617055105866,-0.8466130707602341,-0.7527959921648923,-0.65968842527843,-0.5701533521817174,-0.47229075482931193,-0.37551390748075264,-0.27726760059198374,-0.1754429237181499,-0.06814363981878502,0.04531761999108023,0.16326954445589206,0.2815128470114408,0.39730912205788566,0.5053576283984054,0.6108173628771608,0.7148868193425401,0.8182777892571607,0.9214696215596849,1.0247578342439598,1.128195881740238,1.231660246156373,1.334984785397557,1.4380506396514217
JRS,-1.7630752498212277,-1.6234451408845143,-1.484193546922761,-1.3450754264472464,-1.2057904958768741,-1.0662236966161958,-0.9265127791308942,-0.7870399265028822,-0.648321805596621,-0.5109595409359668,-0.37567077630423173,-0.24381386347476652,-0.11720626615474197,0.001108402004738719,0.11014526434570171,0.21020064543384043,0.3009305413360837,0.380233205452058,0.42862183863547487,0.4821175771041101,0.5391052883930416,0.597130369554214,0.6547646227192525,0.7112152880083449,0.7660619493894958,0.8191945834568197,0.8707507722521404,0.9209108119353481,0.969859045879883,1.0179203544540267
WAB,-0.8687354715376211,-0.8655172159523321,-0.8602093102690748,-0.8530959604352952,-0.8447241762568437,-0.8353482326593809,-0.824243537533544,-0.8077782989871771,-0.7958888298373732,-0.7795559642475344,-0.7432608604492904,-0.6914176749748521,-0.6355736431000122,-0.576632245153066,-0.5070688879189951,-0.41904483220382494,-0.29367357923586807,-0.11538310096495678,0.09933226031841261,0.32539723092292955,0.5378305751962593,0.7263675242596461,0.8949744744545016,1.0178542177965435,1.1427923437199603,1.2661584101011718,1.385546815118709,1.4995588561187105,1.6075580861280785,1.7096036674015211
TOT,-1.7084767123315867,-1.579207305799377,-1.4534153652223587,-1.3300449103964391,-1.20767756124463,-1.085101974351285,-0.961625008227603,-0.8471909336143324,-0.7456509986978698,-0.6379420085172255,-0.5213309187116737,-0.3987698813043617,-0.27144386519190555,-0.1383577883754417,-0.00194760543069168,0.13051627494229992,0.25831598084196966,0.38194308609295696,0.5080830343674378,0.6448927710985057,0.7808045941750043,0.8792768459382257,0.9320721944377597,0.9273994807356776,0.9450027420480169,0.9672135868743018,0.9867976952867796,1.0015328448721579,1.0112263364341427,1.0166642703488205
R,-1.9604472025925652,-1.7920240388252122,-1.6210514062669057,-1.4475699483472657,-1.2722825679345804,-1.0965335778760819,-0.921725634898608,-0.7513196676035098,-0.5854626931736231,-0.42122444754785804,-0.2653217299124376,-0.1291652364612019,-0.031102305272891095,0.028660726827866544,0.07427388978638537,0.11590461962604251,0.15656889649822156,0.20545610850580678,0.2687710290956901,0.347571127630358,0.44134514894469024,0.5513257238429801,0.6785397380589048,0.8186978431737373,0.9640096239402954,1.1091084859466398,1.2541459247424978,1.3988645308255534,1.5429215298112395,1.6858660184519172
YELP,-1.6375148067499283,-1.4719660483292096,-1.3070686454028295,-1.1430879282537874,-0.9803350452572777,-0.8192027149407651,-0.6599973041939708,-0.5029320294992965,-0.34802985679183795,-0.1950159924742551,-0.04325431459430497,0.1086546980845674,0.26131801962371604,0.3831035077876159,0.4954676919050833,0.5935669100251225,0.6707150312731459,0.7185003161556,0.6855845069923429,0.6413822236673616,0.6012571080445047,0.5643992893579521,0.528832203721067,0.49304302937817573,0.45583016441260454,0.4162226677413809,0.373500552378606,0.3273701119057731,0.27789664137817494,0.2254690102797199
MYJ,-1.774929856140129,-1.3684163799160016,-0.9687365495518775,-0.5760438008174342,-0.18554529397736177,0.219795741883523,0.5736625769734989,0.8742791938296527,1.0354305563858988,1.062282365093957,1.007229605553286,0.9041204333107304,0.7646534888732925,0.6185679836410092,0.4890493192795502,0.3895930107636045,0.31991810490175693,0.2638208996275545,0.20821536596201604,0.13567100830027884,0.03606756903136106,-0.0910543040369631,-0.25035718382797073,-0.44104231626172885,-0.6464843069233955,-0.8578681859558511,-1.0624261545943505,-1.2662718893128366,-1.4732304648832586,-1.6842240659737784
SLD,-1.9482562174227753,-1.7904419150843192,-1.632691419660209,-1.4748156323196084,-1.3162445187900993,-1.1560074619987326,-0.9932239481353204,-0.8274276079136273,-0.6594931555566389,-0.483454478253311,-0.30939844914488,-0.13759471460338585,0.032812744796112674,0.19102165334141183,0.32414881977907695,0.42825339490723163,0.5065635025559849,0.5642448005558106,0.60646786435797,0.635876528546426,0.654374066689561,0.6709525641645113,0.7176965789309406,0.7764611307454544,0.8381180066348892,0.9017287348219942,0.96716590578998,1.0345757898204977,1.1044833686757334,1.1773260551741442
PFE,-1.5614820414445805,-1.462029855249628,-1.3636048121265125,-1.265784356699489,-1.1682646127418412,-1.0709957251927043,-0.9742020236907807,-0.8789582046664066,-0.7905312917695612,-0.7113236408582093,-0.6244670879697759,-0.5205081372772821,-0.3965904124101032,-0.2519617159312537,-0.09671302087858025,0.05740403115679527,0.2133964472353849,0.378384506429382,0.5470936406251939,0.7009219936540522,0.8256425150914694,0.9115560202589311,0.9287137810371571,0.9496302332233463,0.9712109018528164,0.9907206943793125,1.006963833822366,1.0197426724167675,1.0295488507288615,1.0371712247539648
CCM,0.48652311470767284,0.4955663449684739,0.504382975831366,0.5127455850589525,0.5212455350671402,0.5324522359295959,0.5357651601629724,0.5260894334060879,0.5042272651423875,0.4735451720897825,0.4409896191375222,0.39426973053159653,0.33460688136564054,0.2871870256617233,0.2679805486080731,0.2697450214198509,0.27945153490252544,0.29380132167779976,0.3112395162359238,0.33674333765229125,0.35780652189825896,0.3491211228506573,0.12516297234039672,-0.41657311840145006,-0.844750239412677,-1.3118803635417535,-1.767659298173398,-2.2299965404624285,-2.6995096496036135,-3.175484129858796
RATE,-0.646311340980521,-0.6303469678113004,-0.6133916880175994,-0.5958052915824497,-0.577969803460589,-0.5602737644552039,-0.5430903822983845,-0.5267109050859777,-0.5111076272866852,-0.4957400789467483,-0.47937852515176355,-0.4594051801729757,-0.4297247347868618,-0.36932630423319984,-0.2966710063562618,-0.21609237146474813,-0.12986127427598546,-0.03914884856294824,0.0802995435129421,0.2043897553304491,0.3308614700852468,0.4597345589819503,0.5912842554528743,0.7256114643672555,0.8627183687747977,1.002548744453862,1.1448974753396304,1.2896758736651905,1.4369250624084624,1.5865516566773454
DBD,-1.4666030713666474,-1.3591523158439784,-1.2527431386258385,-1.1477007892170479,-1.0442207978753795,-0.9423023609732476,-0.8416083622238199,-0.7415362313580911,-0.641095945428931,-0.5386460122215301,-0.43231560808471287,-0.33182778365011917,-0.23342402423644298,-0.1382712435106419,-0.048181787710559226,0.036695422138625505,0.11896863131870405,0.2029233626766496,0.293988826706514,0.3965319320150904,0.5220089253474347,0.6518258366266374,0.7821068368055247,0.9121094592616248,1.0418022097743298,1.171452042270034,1.3015125729711692,1.4325342048544554,1.5650017465250161,1.6991438412747415
PBI,-0.9828649144037772,-0.9384072375337394,-0.8944765143258075,-0.8511124601156634,-0.8082004104651818,-0.76559367410562,-0.7233187669943554,-0.6816372198407377,-0.6408667133621375,-0.6132863755665651,-0.5875384892150991,-0.5585163741458511,-0.5216106641683369,-0.4774111308569928,-0.43063357667095226,-0.3811016679291747,-0.31694879264723735,-0.22404853112848422,-0.09910593427423343,0.05081579403278809,0.22240282436426861,0.41401447845237305,0.6423797557206701,0.8719674347356233,1.1032197178920848,1.3368115982310895,1.5726673612489805,1.810702937474919,2.0510612430431667,2.293826503336628
VCO,-1.1027567085226337,-0.9343004273520218,-0.7677638686979221,-0.6028241877128987,-0.43927568791309896,-0.2776720084950214,-0.11899435306919563,0.036043782048560645,0.1861767082522199,0.328665833935712,0.41537332378593916,0.4753534733006545,0.5072267383940904,0.5056669646260363,0.46295426855278327,0.3917470441812982,0.31287383970120114,0.23575160545019408,0.15933104077464033,0.07923934865206776,0.0004507736860449687,-0.028036017879118587,-0.045386654718300175,-0.056972116668854635,-0.0634386322085582,-0.06569461782724623,-0.06446885879130428,-0.0601105361412297,-0.05215808886894244,-0.039658928062494325
KYE,-2.0972496976033366,-1.8830396122009492,-1.6692310829749917,-1.4549686463543312,-1.2395055725017476,-1.0227607899284739,-0.8057857166253388,-0.5917896719417626,-0.3901493582584151,-0.23251129195435521,-0.09132816608068868,0.04527654808885957,0.17697479006457492,0.2887145742948685,0.36070885890052035,0.39179138366905186,0.39564830037128396,0.38900655782847393,0.3814526046182863,0.3860022459132525,0.41273716639375835,0.45667018571146367,0.5326868694282006,0.6139833901085001,0.6965934865663286,0.7815365476965567,0.8700513656213475,0.9628315597835497,1.060134082123662,1.1622580941176264
ALV,-1.1831875377621635,-1.1421315611106335,-1.0999586141135893,-1.0566792964877023,-1.012492300652875,-0.967822382167077,-0.923350238290111,-0.8797625556309661,-0.833741554753904,-0.7846964994106391,-0.7278899535705916,-0.6629757721163682,-0.5940859351337325,-0.5217516664270446,-0.42717008788995353,-0.2842202882240764,-0.11358449914482681,0.058349473890065055,0.23026277032174092,0.40232466075513434,0.5719151642555415,0.7376079254736759,0.8961400341197039,0.9782146571386665,1.0424491240814988,1.0965457222936343,1.1433936918898928,1.1841475601811575,1.2192784885817374,1.2492277107310654
FOR,-1.8732540185746187,-1.678810951232738,-1.4835242445354104,-1.2880767727758653,-1.0931902490043002,-0.899525276794076,-0.7077493570495332,-0.5183859783170375,-0.3314036777785508,-0.14564920443276516,0.04227954535653011,0.24045311344703985,0.39584301367428143,0.5332478244480311,0.6482738573984944,0.7367993117974941,0.7937609337380106,0.8182779008469441,0.811851273293619,0.747158621702259,0.6781678268573288,0.6103373204491898,0.5429243813344589,0.4752368172524978,0.40693252083286835,0.33761955259753895,0.26688383498690554,0.19459477956937174,0.1206578839072987,0.045115854190815506
PUK-P,-1.4944822164508789,-1.3846448402531242,-1.2743863632053472,-1.1637533426269902,-1.0528484692113647,-0.9417166942266301,-0.8303491088090009,-0.7188027528681873,-0.607237642007597,-0.49578195776088874,-0.3846881396104035,-0.2741014302721846,-0.1637161581915229,-0.05161914021515452,0.05626520669444627,0.15858586778247988,0.2544521356002669,0.33230960377746166,0.41531659944500965,0.5022516655115344,0.5911402399805307,0.6807153851707012,0.7701043956666527,0.8587042053952726,0.9461335342127724,1.0322727193308292,1.1171963091788415,1.201125679034369,1.2843853961010108,1.3673842546622796
KEP,1.2079259628415466,1.19166369362891,1.1721176105316167,1.1484152945832091,1.1200452941204058,1.0869969437007154,1.0500750569372581,1.0075519824097603,0.8894300794923394,0.7501538809718538,0.6015465860006123,0.44919392595890417,0.2938446740195012,0.1365503405171662,-0.009964542529016455,-0.12571500250727322,-0.21571581431017955,-0.29834154827809023,-0.3835462260793302,-0.4749318259801252,-0.5766033838653486,-0.6900910107671457,-0.8122877981590907,-0.946354613450737,-1.0743145325280183,-1.2017716814000328,-1.3301677966251622,-1.459390617227454,-1.5888783997246239,-1.7179041258679997
PXD,-1.0499977168137686,-1.0122312591557923,-0.973041246756175,-0.9323421981838564,-0.8900604137918161,-0.8462177003838396,-0.8008359682531082,-0.7539067550953711,-0.7052543825232535,-0.6542774046178046,-0.5993681211533173,-0.5216630479275469,-0.4387505257516033,-0.3485854820182812,-0.2491961302608556,-0.13991196803653208,-0.021167906658134568,0.10506159896885892,0.23642401262952753,0.3717581061156068,0.5324815163009209,0.6909776377442229,0.8490754483211029,1.008051693450397,1.1685530162230384,1.3308548906148916,1.4949503655249154,1.6605775925557367,1.8272834589803335,1.994501560963905
NLS,0.303789464873802,0.21053961695413698,0.12099971050000317,0.03516341235608259,-0.0473862825144769,-0.12693975913292033,-0.20348041316507515,-0.2771447123410764,-0.3482792437800136,-0.41702416025063044,-0.4812129146559311,-0.5273273046601596,-0.48766746942785133,-0.42652032086981534,-0.3561838738238174,-0.27731944512504414,-0.1874149409179609,-0.09324718666913268,0.00045955021444584864,0.09957178494760172,0.199172730332633,0.2997498223355509,0.40031405013041704,0.49994831575798815,0.5982511009326802,0.6951375137723212,0.7905075409856918,0.8842170482944774,0.9763977956256096,1.0671230104922955
SHAK,-0.5425572137915816,-0.5699634175560423,-0.5953984075077554,-0.6185387644434642,-0.6392726646082033,-0.6576893048007028,-0.6741316119956215,-0.6891201333957899,-0.7032808169252938,-0.7173624585648819,-0.7306311246995719,-0.6977420614974642,-0.6433393031537408,-0.5661949093916776,-0.4671142985646332,-0.3482331761304799,-0.21284542364761339,-0.06440287658325734,0.0930978239769114,0.2535501481599243,0.4064062516457473,0.5592824386620272,0.715807732059762,0.8751254833136308,1.0361429420559811,1.1977599954096732,1.3588970258466202,1.5186195355300445,1.6764251719892411,1.8322658549555078
TOO-PB,-1.4812971546719462,-1.4089135526333048,-1.3341883560352423,-1.2576327662599525,-1.1795370420378544,-1.0998308959174568,-1.0180531742193122,-0.9335559591441529,-0.8446451583653608,-0.7437827162009446,-0.6129949452192429,-0.4726946541321097,-0.3228742504036898,-0.16373376794962793,0.0013760370891265582,0.1634453404612019,0.31476784226170357,0.45234561277592367,0.5775322238329881,0.6895927729290403,0.7836943540454195,0.8382918696396654,0.8951421671438263,0.9528917381804745,1.0095919870070456,1.0645816629880878,1.11785165621396,1.1693590199936899,1.2191879092592892,1.2678425518654206
HTH,0.4857605820983154,0.41094500831943737,0.32922390698506326,0.24244865645603836,0.1534827464014588,0.06533855143720121,-0.03171348428410417,-0.20430985479397043,-0.42809755965322965,-0.682865402156388,-0.9401562013968989,-1.131406009221839,-1.1826742367218837,-1.135006145052367,-1.0687605899324408,-0.9749910437134994,-0.8035495902222292,-0.5336720925300465,-0.2434937275700916,-0.0018781009850949333,0.17879718319707913,0.3153622204732842,0.45056911246996334,0.6102363290415344,0.8015741219609178,0.9816513750278273,1.1579603499312465,1.336470036580379,1.5198977321384122,1.7080139192326116
CMC,-2.126911357622211,-1.819753175496901,-1.503382213477362,-1.177462993824333,-0.842326689275902,-0.5001032954113486,-0.14492937935702735,0.20738582489072852,0.5198023187638073,0.7739368333899429,0.9310481575496022,0.9574206942764873,0.8494773005950645,0.6418430005777533,0.38615394458818814,0.14244727870693272,-0.04066372246991418,-0.16065219233554678,-0.22327212976215863,-0.2532239089633579,-0.2504756830308633,-0.21096494258007875,-0.13327014655264594,-0.02033061854084942,0.16072237994907312,0.3486713396663793,0.537494318721032,0.7329560774362819,0.9387732283715198,1.1557053052786181
AAN,0.6016921953530887,0.661921718377974,0.7216841465298103,0.7805828823580505,0.837252040641848,0.8906772405769106,0.941813527885863,0.9533924842268676,0.9066612811009526,0.7821580149896428,0.6017964626667381,0.41557460153202436,0.2583561911521913,0.1306682641303948,0.03675292708863642,-0.007913207093476538,-0.03469460567407025,-0.14571700184077438,-0.3402272283627474,-0.5542179448794411,-0.7789055224785354,-1.0288844541721007,-1.2650900140451389,-1.3862737148394004,-1.18044125221653,-0.9133063041335525,-0.628525611731456,-0.32793955449413237,-0.009469032450204806,0.3283656199004692
CX,-0.1473091961314292,-0.19463566483932856,-0.22659531862756402,-0.24413562696969313,-0.24745693532730403,-0.2292391829216036,-0.14489959223789783,-0.025743921560403685,0.04126311069202704,0.10197788768341262,0.16210211325302296,0.20369052035226926,0.15702935252342018,-0.002276945453468683,-0.16660460462537602,-0.298798892565336,-0.4117037353811332,-0.49060609693178486,-0.4921061045105232,-0.3829152142929738,-0.18378283608446552,-0.01646772303130447,0.0645028427743707,0.07486805916212254,-0.10124048027823242,-0.24448839612674034,-0.39641486204853915,-0.5713080444792364,-0.7704543673240898,-0.9884341498810901
MRK,-1.7792111743513521,-1.634416925564949,-1.4912626661359398,-1.34945701816226,-1.2090267347159787,-1.0697924383607895,-0.9317977268919703,-0.7991288036495066,-0.682430177223458,-0.5681413790920457,-0.44723877524563704,-0.3101602520880262,-0.15822209747111995,0.006088709209269143,0.18423188591847542,0.3771409717906071,0.5672667093645536,0.7306376149185646,0.8596696429942248,0.9543672431521905,1.0188341951595699,1.0571327597106241,1.0653750495372807,0.958963723506819,0.8340835789909343,0.7000432408870041,0.5601524849159889,0.41590150028982353,0.26818071952065076,0.1176105513987623
VHI,-1.1482968178566508,-1.0965177264293189,-1.0421936813831731,-0.9850986736066124,-0.9253906310312562,-0.8636223692523644,-0.8007151781275649,-0.7379130632151165,-0.67690032115904,-0.61993208469572,-0.568223862240893,-0.4952733759082468,-0.40909719870103683,-0.308318070386639,-0.1981738577291369,-0.08518823430511292,0.025083524368909225,0.12994158984718532,0.23250066837053152,0.33770338969211705,0.4586566695789501,0.5769447992491196,0.6941030477128333,0.8110160325446665,0.9282246253108525,1.0461604133267515,1.1649988861583178,1.2848147200363738,1.405720497499918,1.527494390467152
DDC,-1.8751914669499292,-1.7122399171429452,-1.5502941703269355,-1.3894917254084986,-1.2299474384050166,-1.0717324931943313,-0.9150339962769743,-0.7601364927494456,-0.6071909357556952,-0.45614344754123065,-0.30662089489907135,-0.18916381576948482,-0.07547024467681832,0.038744024015262155,0.15061587561853315,0.25529872626758177,0.3459410019427987,0.4209388677867907,0.48549620821881245,0.5458657736734119,0.5955620654952546,0.6412164891441307,0.684869608188694,0.7272198191715793,0.7684412796864438,0.8085167625931226,0.8473617438182333,0.8848824588367206,0.9210128330403017,0.9557432615242288
