spoof,price_level,side,size,L1BidVolume,L1AskVolume,L2BidVolume,L2AskVolume,L3BidVolume,L3AskVolume,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9
0,4,0,0,0,2,0,3,2,2,0.7584689,0.7179145,0.58097273,-0.035819903,2.1250217,-3.0668848,-0.30689096,-0.2838592,0.91461086,0.049982592
0,4,1,0,0,1,1,1,2,2,1.0635849,1.3677213,0.59206516,-0.6353284,0.5706778,-0.22751248,-0.42474192,-0.81028146,0.9121633,-0.63628405
1,1,1,0,0,0,0,0,0,0,0.2069036,0.16843373,-0.1386465,0.63829964,-0.97007203,0.24440858,0.42020148,0.5425561,0.11071238,0.5615635
0,4,0,0,0,0,0,2,0,0,0.8586646,0.85764116,0.1625706,-0.20764591,0.8838412,-1.5519115,0.15348074,-0.05970853,0.5780705,-0.082736984
1,2,0,0,0,1,0,1,0,0,0.20373154,0.28462377,-0.004277453,0.48307675,0.07731014,-1.2543696,0.1877363,0.40916616,0.17751524,0.48535788
0,4,1,0,0,0,0,0,0,0,0.8783577,1.1116056,0.20083472,-0.40143138,-0.025028758,-0.032565027,0.0057665408,-0.3158471,0.53500915,-0.3593763
0,4,0,0,0,0,1,1,0,1,0.8450188,1.0398923,0.34150773,-0.37040067,0.49415523,-0.72069734,-0.13502447,-0.31881487,0.6078649,-0.29083425
0,4,0,0,1,1,2,1,1,2,1.0601597,1.2538881,0.68396884,-0.64708006,0.906699,-0.6838888,-0.4607075,-0.66126955,0.8911904,-0.5393833
1,1,0,0,0,0,0,0,0,0,0.15762156,0.15139481,-0.032743633,0.56713575,-0.757474,-0.046870857,0.28308135,0.5847351,0.056960136,0.5697545
1,1,1,2,0,0,1,1,0,1,0.12399235,0.08532888,-0.25558543,0.8315762,-1.1673608,0.34334245,0.5274839,0.56983167,0.10207668,0.6591848
0,4,1,0,1,1,2,2,4,4,1.4934392,1.5965228,0.94688594,-0.9863229,1.0470419,-0.02787885,-0.61382526,-1.1384785,1.3249875,-0.92008847
0,3,0,0,1,1,2,2,3,3,1.0635277,0.96992385,0.653843,-0.42663038,1.027536,-0.9212487,-0.26676214,-0.38440603,0.91363686,-0.27785844
1,1,1,1,0,1,0,0,2,1,0.042635083,0.03406918,-0.22024535,0.86123383,-1.0753753,0.13619432,0.45922637,0.6150879,0.053267986,0.7102749
1,2,0,1,0,2,1,1,1,0,-0.26018935,-0.04434067,-0.16203047,1.0235225,-0.06110939,-1.7322388,0.1919566,0.5724052,0.010930449,0.8540211
0,2,1,0,0,3,1,4,2,2,0.5594523,0.5441938,0.19049293,0.30229622,0.9572806,-1.9188104,0.07241592,-0.044048242,0.66206324,0.23781984
1,1,1,0,1,0,1,1,0,1,0.1798208,0.14128768,-0.17684437,0.70143306,-1.034516,0.27672514,0.45524508,0.55146563,0.10789153,0.59345126
0,4,0,0,0,0,0,1,0,0,0.7826513,0.8926463,0.21300769,-0.23349081,0.65969247,-1.2262723,0.031606212,-0.11404296,0.52549237,-0.12552421
0,4,1,0,0,1,0,1,0,0,0.86721885,1.1970986,0.24134167,-0.3975833,0.36660367,-0.5803521,-0.107038274,-0.5002625,0.6437658,-0.41667044
0,1,1,0,1,1,2,2,3,3,0.44925052,0.4702672,0.11429399,0.3297826,-0.58412904,0.2574589,0.15522222,0.13747004,0.39123645,0.24768227
1,1,0,1,1,1,0,1,1,0,-0.120257795,-0.13315564,-0.24873768,1.0511398,-0.6068894,-0.82881355,0.4510175,0.74104476,0.007761836,0.9040703
0,4,1,0,1,0,0,0,0,0,0.8699517,1.1067528,0.20206697,-0.38414234,-0.039980166,-0.012991309,0.0009120554,-0.32583636,0.54265714,-0.3543867
1,1,0,0,1,1,1,3,3,1,0.65520835,0.19725865,-0.021970913,0.34939808,0.48395813,-1.4302444,0.58445066,0.6511687,0.37807065,0.5317452
0,3,1,0,1,1,3,3,3,4,1.1226928,1.2219598,0.6200648,-0.49919915,0.43202144,0.10517448,-0.32404506,-0.7304689,1.0121689,-0.522292
0,4,0,0,1,0,2,0,1,1,1.0240718,1.2438004,0.5428333,-0.6695067,0.3544885,-0.056212723,-0.31950474,-0.51213956,0.7040646,-0.5343092
1,2,1,0,1,0,0,0,0,0,0.34398624,0.3444485,-0.032139078,0.3938535,-0.7371699,0.15576336,0.3077694,0.4063409,0.17563859,0.38152802
1,1,0,4,4,1,0,2,1,0,-0.28347707,-0.3186757,-0.39222622,1.3499447,-0.95380557,-0.6243193,0.58883613,0.8641363,-0.058225304,1.0979991
0,4,0,0,0,1,3,2,2,4,1.020323,1.2358353,0.84707606,-0.5846058,1.0868424,-0.7861268,-0.6548611,-0.8054322,1.0234524,-0.5331406
1,1,1,1,3,1,2,1,0,3,0.12399235,0.08532888,-0.25558543,0.8315762,-1.1673608,0.34334245,0.5274839,0.56983167,0.10207668,0.6591848
0,2,0,0,0,1,2,2,2,1,0.52731305,0.4524323,0.12864718,0.18797122,0.33169848,-1.1292949,0.19089696,0.29672444,0.3618494,0.28909978
1,2,1,0,1,0,2,0,0,1,0.27679485,0.23848814,-0.040071145,0.4753744,-0.8037646,0.16101089,0.32976624,0.51956385,0.117991954,0.47927213
0,4,1,0,0,0,1,0,1,1,0.84850675,1.0923465,0.33139643,-0.39727503,0.0055581704,0.048043698,-0.14006674,-0.37143615,0.58160603,-0.35901272
1,1,1,0,0,0,1,1,1,1,0.20477912,0.16630426,-0.14164288,0.6432521,-0.9751273,0.24694362,0.42295045,0.54325503,0.11049113,0.56406486
1,1,1,0,0,0,1,2,2,2,0.26218578,0.26284432,-0.1483822,0.58529395,-0.9327511,0.25412324,0.4142658,0.4323372,0.16762653,0.47765464
0,4,0,0,1,1,2,2,2,3,1.207511,1.2534425,0.79116964,-0.6828495,1.309362,-1.0059898,-0.47257942,-0.7200166,1.0735103,-0.55145967
0,4,0,0,3,0,0,1,0,0,1.4384414,1.3149174,0.41257286,-0.84206176,0.8217222,-0.48339483,0.06957723,-0.42486364,0.8818511,-0.599098
0,4,1,0,0,0,1,0,1,2,0.82997113,1.0966989,0.4156186,-0.38042027,0.0109453425,0.13467142,-0.24418367,-0.4525984,0.63917136,-0.3726616
0,4,1,0,1,1,2,3,3,3,1.5901946,1.5986271,0.7568704,-0.9949231,1.1015177,-0.24377686,-0.34929937,-1.0179061,1.2884058,-0.89908844
0,4,0,0,1,0,1,1,3,2,1.2912332,1.216939,0.70091057,-0.7456104,1.1118462,-0.74399436,-0.28777325,-0.53558344,0.9826033,-0.5282067
0,4,1,0,1,1,2,2,3,3,1.4100757,1.5526031,0.78688955,-0.9121634,0.86737275,-0.046210587,-0.48124188,-1.0192794,1.1899458,-0.8552142
1,1,0,0,0,2,1,3,2,1,0.18355006,-0.04333186,-0.0823684,0.75837755,0.5658801,-2.1578884,0.42874962,0.7365294,0.2015964,0.8146441
0,4,1,0,0,1,2,3,3,2,1.3319616,1.3880305,0.59122473,-0.73737574,1.0571176,-0.68929994,-0.24853064,-0.77763325,1.0825166,-0.66003495
0,4,1,0,1,1,3,2,3,4,1.2442315,1.522224,0.8706311,-0.81099916,0.67992276,0.17861381,-0.6699428,-1.1079539,1.1717402,-0.8305519
1,1,0,0,0,1,1,3,2,1,0.34163797,0.048746526,-0.13513048,0.62182087,0.24320179,-1.5404077,0.55706817,0.7394532,0.20513502,0.70714796
0,4,1,0,1,1,2,3,4,4,1.6615326,1.6331868,0.9145082,-1.0565375,1.2800322,-0.240239,-0.48304576,-1.1309878,1.4181476,-0.95395213
0,4,1,0,1,1,2,2,2,3,1.2944608,1.5225699,0.711918,-0.81769943,0.6711911,0.044916898,-0.46903646,-1.0001748,1.1103245,-0.81169295
0,2,1,0,0,0,0,1,2,2,0.49912134,0.6060505,0.02519828,0.20480621,-0.5743992,0.18608376,0.20608991,0.08912257,0.34499174,0.13604069
0,2,1,0,1,1,2,2,2,3,0.6539105,0.8010127,0.26352096,0.010264486,-0.29647672,0.24736324,-0.044727042,-0.2290085,0.57785153,-0.07642873
0,4,0,0,0,0,0,1,2,1,0.9166498,0.91602296,0.43523127,-0.33432615,1.0293039,-1.379008,-0.119466916,-0.21928984,0.7115172,-0.1798278
1,2,1,0,0,0,1,0,0,0,0.2941007,0.25653577,-0.017240226,0.43639675,-0.7642797,0.14172181,0.30855328,0.51221544,0.120714515,0.4585575
1,1,0,1,3,0,3,1,2,1,0.17122531,0.1326721,-0.18896754,0.7214703,-1.0549692,0.28698173,0.4663672,0.55429333,0.10699627,0.60357183
0,3,1,0,0,1,2,1,1,2,0.76890373,1.009908,0.3218964,-0.25928944,-0.11474424,0.14985171,-0.14116685,-0.35881233,0.58742607,-0.27860045
0,4,1,0,0,1,0,0,0,0,0.8286757,1.2060579,0.28958607,-0.4328519,0.20228171,-0.31708574,-0.18448986,-0.5028761,0.59704745,-0.43841046
0,4,0,0,0,0,1,1,2,2,0.97901726,1.0632689,0.56373125,-0.47123593,0.8637666,-0.873433,-0.28609753,-0.42406178,0.79388976,-0.34513777
0,4,0,0,0,1,1,3,3,2,1.0342617,0.8951548,0.6042247,-0.324162,1.8331625,-2.2791896,-0.21705188,-0.33371896,0.9675684,-0.15917285
0,4,0,0,1,1,0,1,0,1,0.881442,1.0163223,0.45543516,-0.35643303,1.0340939,-1.3789545,-0.22653921,-0.38047683,0.7436209,-0.26474768
1,1,1,1,1,0,3,2,2,2,0.12399235,0.08532888,-0.25558543,0.8315762,-1.1673608,0.34334245,0.5274839,0.56983167,0.10207668,0.6591848
1,1,0,1,1,1,1,2,2,0,0.074857,-0.08831686,-0.24792533,0.92721134,-0.35947156,-1.0041105,0.5643719,0.76655334,0.093492,0.8531019
1,1,0,0,0,0,0,0,0,0,0.15762156,0.15139481,-0.032743633,0.56713575,-0.757474,-0.046870857,0.28308135,0.5847351,0.056960136,0.5697545
0,4,1,0,0,0,2,2,3,3,1.1529293,1.3446624,0.6047544,-0.63736284,0.4643504,0.06079474,-0.35566992,-0.78878766,0.9716606,-0.6323698
1,1,1,0,0,0,0,0,1,1,0.21544924,0.1769993,-0.12659363,0.6183787,-0.94973755,0.23421147,0.40914392,0.53974485,0.111602455,0.5515017
1,1,1,1,0,0,1,3,0,1,0.16518554,0.15352249,-0.25799155,0.78788567,-1.1343427,0.34639773,0.5194348,0.49279022,0.14165804,0.59770095
1,1,0,3,2,0,0,1,0,1,-0.17595756,-0.1481325,-0.31441367,1.1444887,-1.1961617,-0.025661975,0.49847585,0.7224241,-0.030118167,0.9088747
1,1,0,0,0,0,2,2,2,1,0.47326928,0.29306963,-0.028723061,0.33894914,-0.4342375,-0.19271477,0.42464405,0.5332902,0.21314758,0.42358965
1,1,1,0,0,0,1,2,3,2,0.35667294,0.29756206,-0.1289664,0.5015813,-0.7928064,0.15778902,0.44213474,0.43475693,0.20601274,0.4386462
0,2,0,0,0,0,1,1,2,1,0.55705225,0.472855,0.066854484,0.14203769,-0.0694971,-0.5512146,0.27661008,0.35240635,0.28811806,0.2563684
0,4,0,0,0,0,0,0,0,2,0.7239932,1.0191376,0.4495489,-0.3041228,0.41037852,-0.58101094,-0.32310778,-0.41021028,0.61983156,-0.27915984
1,1,0,4,3,0,2,1,3,4,0.12399235,0.08532888,-0.25558543,0.8315762,-1.1673608,0.34334245,0.5274839,0.56983167,0.10207668,0.6591848
0,4,0,0,0,0,2,1,1,1,0.9613691,1.1302121,0.44154137,-0.52413774,0.5322976,-0.53120697,-0.20256211,-0.39483553,0.67306185,-0.40015972
0,3,0,0,0,0,0,0,1,1,0.5713324,0.68987596,0.21917021,-0.025510103,0.14113492,-0.65608084,-0.0008707568,0.04631674,0.38649946,0.04986559
1,1,0,0,0,1,1,2,2,0,0.2514745,0.058846176,-0.08070718,0.61048555,0.061220177,-1.2967085,0.43421978,0.7121585,0.14283967,0.6888144
1,2,0,0,0,1,1,1,1,1,0.33494943,0.3971178,0.079050586,0.31586346,0.06940741,-0.9931464,0.13656005,0.31841063,0.2440743,0.35563803
0,3,1,0,2,0,0,0,1,1,0.6289675,0.7867763,0.16580234,-0.030701831,-0.3414955,0.13809034,0.04985302,-0.087521456,0.43779367,-0.05198075
0,4,1,0,0,0,1,1,2,2,1.0044221,1.2844937,0.472409,-0.5418811,0.21968603,0.10176024,-0.28850645,-0.6729103,0.8035797,-0.5541386
1,1,1,0,0,0,1,1,3,2,0.23030424,0.19188899,-0.105641976,0.5837498,-0.9143898,0.21648577,0.38992238,0.534858,0.11314967,0.5340111
1,1,0,2,3,1,2,3,4,1,0.43138993,-0.026229441,-0.3675974,0.8242005,-0.3409242,-0.7594446,0.9143668,0.7980539,0.26633802,0.78191566
0,1,1,0,0,3,2,1,1,0,0.1466569,0.37837374,0.0002645105,0.47005767,-0.3989159,-0.5429561,0.0971102,0.26741213,0.15381253,0.38735992
0,2,0,0,0,0,1,1,2,2,0.5657298,0.518598,0.15990657,0.119644046,-0.08207962,-0.39140347,0.16019033,0.23148993,0.3615768,0.20094422
0,4,1,0,0,0,1,1,1,0,0.9533102,1.2266877,0.22738792,-0.48802602,0.05652959,-0.026030868,-0.035545066,-0.45361632,0.6131177,-0.46791124
1,1,0,0,1,0,3,0,2,1,0.32016647,0.28196102,0.021100625,0.37426972,-0.7005611,0.10925773,0.27364588,0.50529575,0.12250939,0.42820555
1,1,0,1,2,1,0,0,0,0,0.013259172,0.06542125,-0.1730534,0.82189214,-0.92165625,-0.085669965,0.3676691,0.57419467,0.047269642,0.6844536
0,4,1,0,0,0,0,0,0,0,0.8783577,1.1116056,0.20083472,-0.40143138,-0.025028758,-0.032565027,0.0057665408,-0.3158471,0.53500915,-0.3593763
1,1,0,0,0,1,1,2,2,1,0.2655573,0.084008425,-0.083498195,0.59587896,0.019417338,-1.2138095,0.43374765,0.6839624,0.15334195,0.6639792
0,4,1,0,1,0,2,1,3,4,0.9378468,1.2810297,0.7429154,-0.50628304,0.24645293,0.34318748,-0.616736,-0.88127667,0.9498713,-0.58348066
0,4,0,0,1,0,2,2,2,4,1.3756309,1.386106,0.8074398,-0.83984816,0.9667781,-0.2479737,-0.43162245,-0.81477207,1.1347296,-0.70671386
0,3,0,0,1,1,2,3,3,4,1.1482186,0.98066175,0.696458,-0.4231792,1.2391024,-1.0870764,-0.2613073,-0.450988,1.0396738,-0.29049534
1,4,1,0,0,0,0,1,0,0,0.96982986,1.2464716,0.17955256,-0.47652245,0.039167292,-0.029521912,0.013707295,-0.47094244,0.62410426,-0.4786566
1,1,1,0,1,0,2,0,0,2,0.18241858,0.14389154,-0.17318042,0.6953773,-1.0283345,0.27362528,0.45188367,0.550611,0.108162135,0.5903926
0,3,1,0,0,0,1,1,2,2,0.69879764,0.9135313,0.24735318,-0.13158388,-0.24075574,0.17859587,-0.058982596,-0.26710442,0.5396343,-0.17827712
1,1,1,1,0,0,1,1,2,2,0.12399235,0.08532888,-0.25558543,0.8315762,-1.1673608,0.34334245,0.5274839,0.56983167,0.10207668,0.6591848
0,4,1,0,1,1,2,2,3,2,1.4423274,1.5387167,0.7018648,-0.9324676,0.8838853,-0.15566993,-0.3608638,-0.9191846,1.1345255,-0.83386105
1,1,0,0,1,1,0,3,2,0,0.52618074,0.076425284,-0.14413507,0.5197665,0.48002076,-1.722633,0.6826095,0.77949494,0.2860013,0.67385983
0,2,0,0,0,1,1,2,2,3,0.49097827,0.44241545,0.27930343,0.25770023,0.45948797,-1.1554363,0.0082683265,0.13874692,0.49985301,0.28813726
1,3,1,0,1,0,2,0,0,0,0.49214843,0.5333578,0.08597161,0.12705973,-0.48222628,0.057369262,0.18401016,0.262259,0.24406548,0.18758404
1,1,1,4,0,0,2,0,1,2,0.12399235,0.08532888,-0.25558543,0.8315762,-1.1673608,0.34334245,0.5274839,0.56983167,0.10207668,0.6591848
1,1,1,1,0,1,2,0,1,1,0.15020856,0.1116063,-0.2186098,0.770463,-1.1049789,0.31205997,0.49356163,0.56120723,0.10480723,0.62831736
1,1,0,1,1,1,0,0,0,1,-0.18489087,-0.09327084,-0.21120246,1.029278,-0.9452312,-0.32258463,0.35059202,0.6816897,-0.04249391,0.85284215
1,1,0,0,0,1,1,2,3,0,0.31734842,0.035427332,-0.07310164,0.57589424,0.23494521,-1.4987073,0.48582578,0.775117,0.16169417,0.7075603
1,1,0,0,0,0,1,1,2,0,0.32994568,0.19964975,-0.019138888,0.44289303,-0.4661275,-0.30231568,0.36336786,0.59893626,0.13576967,0.5181391
0,4,1,0,0,0,1,1,2,0,1.0689253,1.256721,0.30235946,-0.58248985,0.25271118,-0.11715838,-0.047750473,-0.47272092,0.6927391,-0.5114324
1,2,0,0,0,2,0,3,1,0,0.26516595,0.09294075,-0.073541805,0.6390681,1.0132437,-2.748205,0.38956308,0.6056908,0.27909726,0.7063528
0,4,1,0,0,0,1,0,2,1,0.89272296,1.1720104,0.41054606,-0.47378218,0.08774022,0.07576689,-0.23691975,-0.48909503,0.65006185,-0.44263953
1,1,0,0,0,0,0,1,1,1,0.22499427,0.14471126,-0.07437451,0.57815695,-0.5315638,-0.37071803,0.3728618,0.6007224,0.11233479,0.58744115
0,4,1,0,0,0,0,3,2,2,1.3213637,1.2831283,0.37896132,-0.60372746,0.84192854,-0.6263492,0.02659458,-0.59159607,0.99616635,-0.5406535
0,4,0,0,1,0,2,2,2,2,1.3582757,1.2946199,0.6213357,-0.7950609,0.99194306,-0.5675961,-0.19878297,-0.5729393,0.9878123,-0.5958654
1,1,1,0,0,0,2,2,2,3,0.19383407,0.15719324,-0.14967914,0.6673081,-0.99816114,0.26504377,0.42831892,0.54009634,0.11389449,0.57430863
1,2,0,0,0,0,0,1,1,0,0.4241573,0.36674672,0.0132641345,0.3068347,-0.052528046,-0.78857386,0.29181075,0.4143931,0.24109274,0.37659723
1,1,1,1,0,0,0,0,0,0,0.12399235,0.08532888,-0.25558543,0.8315762,-1.1673608,0.34334245,0.5274839,0.56983167,0.10207668,0.6591848
1,1,1,1,1,2,4,4,1,0,0.4065016,0.4746049,-0.2191552,0.5056422,-0.83606786,0.23188642,0.46412605,0.17198953,0.32649833,0.29830602
0,4,0,0,0,0,0,0,1,1,0.77797616,0.9622114,0.42108262,-0.32095015,0.6140581,-0.89709556,-0.22401468,-0.28145906,0.60265595,-0.22317539
1,2,0,4,0,2,3,0,2,0,-1.1294976,-0.82771546,-0.5195921,2.1379938,-1.237375,-1.2812198,0.38541526,1.1103594,-0.41324833,1.655532
0,4,1,0,0,1,0,0,0,0,0.8286757,1.2060579,0.28958607,-0.4328519,0.20228171,-0.31708574,-0.18448986,-0.5028761,0.59704745,-0.43841046
0,4,0,0,0,0,2,1,3,3,1.1040452,1.1993318,0.75681704,-0.64736664,0.8893263,-0.52413106,-0.47005492,-0.620999,0.9325454,-0.5098875
1,2,1,0,0,0,1,1,0,1,0.36238122,0.3821668,-0.0495546,0.38847792,-0.739981,0.17122808,0.31639665,0.3547907,0.20284496,0.350566
1,1,1,0,1,0,2,2,1,2,0.17769629,0.13915822,-0.17984079,0.70638555,-1.0395713,0.2792602,0.45799404,0.55216455,0.10767028,0.59595275
1,1,0,1,2,0,0,1,1,0,0.28607994,0.12874666,-0.20575805,0.67754894,-0.8655279,0.092954844,0.56698316,0.6022182,0.15893617,0.60555714
0,4,0,0,1,0,3,2,3,3,1.454679,1.4084032,0.80880743,-0.9413301,1.0147545,-0.2535088,-0.3855086,-0.7553144,1.1138524,-0.736787
0,4,1,0,1,1,2,3,4,4,1.6615326,1.6331868,0.9145082,-1.0565375,1.2800322,-0.240239,-0.48304576,-1.1309878,1.4181476,-0.95395213
0,4,0,0,2,1,2,0,2,1,1.2876847,1.3968203,0.7785331,-0.92490566,0.9432122,-0.38862243,-0.46783793,-0.7062092,0.9538671,-0.70981526
0,4,0,0,0,2,1,0,1,1,0.51278114,0.8898734,0.61009413,-0.1662562,1.1211064,-1.7477422,-0.588979,-0.4176364,0.63604844,-0.13340123
1,2,1,4,0,0,0,0,0,0,-0.19198084,-0.16060394,-0.31755626,1.1612043,-1.1977003,-0.045374125,0.49692625,0.73057556,-0.037179977,0.9222131
0,2,0,0,1,0,2,2,2,3,0.83210653,0.70107824,0.286722,-0.09976198,0.021842338,-0.07530007,0.11932916,0.023536455,0.57538396,-0.0040169805
1,1,1,4,0,0,2,2,1,3,0.12060219,0.08269021,-0.25625032,0.8351129,-1.1676862,0.3391718,0.527156,0.5715563,0.10058257,0.66200686
0,3,0,0,0,0,0,0,0,0,0.4954485,0.67262506,0.14213854,0.029555246,-0.01280459,-0.59493375,0.035361156,0.08141853,0.30970544,0.07900345
0,4,0,0,0,0,0,0,0,1,0.7153157,0.97339463,0.35649687,-0.28172928,0.42296112,-0.7408222,-0.20668803,-0.28929394,0.5463729,-0.2237357
0,4,1,0,0,0,1,0,0,0,0.8207712,1.0161554,0.20446403,-0.34058332,-0.07090145,-0.037065297,0.016820163,-0.20786741,0.479521,-0.27336723
1,1,1,1,0,1,0,1,1,1,0.006847799,0.05419725,-0.2767917,0.9333346,-1.0987527,0.08815667,0.47641218,0.5441333,0.079013824,0.7088625
1,1,0,0,0,1,1,2,3,0,0.31734842,0.035427332,-0.07310164,0.57589424,0.23494521,-1.4987073,0.48582578,0.775117,0.16169417,0.7075603
1,1,0,1,0,0,0,2,0,0,-0.20728517,-0.19581753,-0.33108306,1.2019627,-0.9053181,-0.5395921,0.5117032,0.75694054,-0.021027863,0.97199315
0,4,0,0,1,1,2,3,3,2,1.337507,1.1615111,0.71226615,-0.67383194,1.7371905,-1.6477137,-0.25161183,-0.536931,1.1089128,-0.45268786
1,1,1,0,1,0,1,1,1,1,0.19680035,0.15830684,-0.15289624,0.66185164,-0.9941129,0.25646433,0.4332745,0.54587984,0.10966006,0.57345927
1,2,1,0,1,0,3,0,2,2,0.2993513,0.276246,0.052030146,0.41091335,-0.725571,0.17515215,0.22894448,0.45708138,0.15735254,0.4311821
1,1,0,1,1,0,0,1,1,0,0.03429407,-0.027613878,-0.23880161,0.9094892,-0.91045266,-0.16101895,0.5034859,0.68331325,0.05248493,0.77656376
1,1,1,0,0,0,2,2,1,3,0.17724118,0.13870203,-0.1804827,0.70744646,-1.0406542,0.27980325,0.45858294,0.5523143,0.10762283,0.5964886
0,4,0,0,0,1,0,1,0,1,0.6318866,0.8514689,0.38284165,-0.12127952,0.9771115,-1.6646665,-0.24219026,-0.26112032,0.6111904,-0.08111842
1,2,1,0,0,0,0,0,0,0,0.35168725,0.35198605,-0.020869493,0.37554857,-0.718407,0.14622208,0.2974996,0.40423563,0.17620268,0.37254825
1,1,0,0,1,1,2,1,1,0,0.41446602,0.37740692,0.041202217,0.27191547,-0.44145617,-0.16083747,0.26121855,0.4196735,0.19372606,0.3430102
1,1,1,0,0,2,2,1,1,0,0.37107044,0.4353534,0.0061124116,0.31083685,-0.59093374,0.008546442,0.23240392,0.30611306,0.2094608,0.29909557
0,2,1,0,0,0,0,0,0,0,0.35168725,0.35198605,-0.020869493,0.37554857,-0.718407,0.14622208,0.2974996,0.40423563,0.17620268,0.37254825
0,3,1,0,0,0,1,2,2,2,0.8828835,0.9842297,0.22184275,-0.23008116,-0.028215326,0.028321058,0.057391196,-0.2954253,0.6440083,-0.2458788
1,1,1,1,0,0,2,2,3,3,0.12399235,0.08532888,-0.25558543,0.8315762,-1.1673608,0.34334245,0.5274839,0.56983167,0.10207668,0.6591848
0,4,1,0,0,0,0,1,2,3,1.1057632,1.3426459,0.5587171,-0.6024368,0.374111,0.09585443,-0.34056157,-0.78442514,0.9326259,-0.6215072
1,1,0,0,1,0,2,2,2,3,0.51183146,0.3402996,0.062523514,0.31422,-0.4619916,0.025923073,0.33148384,0.4091196,0.30914748,0.36361516
1,1,1,0,1,0,1,2,1,3,0.1939247,0.17165011,-0.19344215,0.7001182,-1.0401573,0.29138222,0.46428668,0.5085358,0.130644,0.5690156
0,4,0,0,0,1,1,2,2,3,0.90426564,0.9870862,0.68312806,-0.33317965,1.4053344,-1.6374658,-0.43801945,-0.5168047,0.932166,-0.2579447
0,3,0,0,0,0,0,0,1,0,0.5613224,0.6492063,0.14974408,-0.005036056,0.16092047,-0.79693264,0.08696714,0.14437702,0.32855994,0.09774935
0,4,1,0,1,0,3,1,2,2,0.8314856,1.1245003,0.49202663,-0.39127123,0.037446685,0.20035091,-0.33921677,-0.54242265,0.69803506,-0.40723145
1,1,1,0,0,0,0,1,0,0,0.1960527,0.15755746,-0.15395074,0.6635945,-0.9958919,0.25735644,0.43424195,0.54612577,0.109582216,0.57433957
1,1,1,0,0,0,1,2,2,2,0.26218578,0.26284432,-0.1483822,0.58529395,-0.9327511,0.25412324,0.4142658,0.4323372,0.16762653,0.47765464
0,4,0,0,0,2,2,3,3,3,0.9371869,0.95548034,0.8095065,-0.32646698,1.9976268,-2.3718195,-0.54105926,-0.5646519,1.0621804,-0.22465296
1,2,1,0,0,0,1,0,1,1,0.3283999,0.30773535,-0.0066916943,0.38916087,-0.72330266,0.13343492,0.29246354,0.46123856,0.14635047,0.41005656
0,4,1,0,1,1,2,2,3,3,1.4100757,1.5526031,0.78688955,-0.9121634,0.86737275,-0.046210587,-0.48124188,-1.0192794,1.1899458,-0.8552142
0,4,0,0,1,1,2,1,2,2,1.1228201,1.2427047,0.7485546,-0.6863009,1.097796,-0.8401623,-0.4780342,-0.6534347,0.9474734,-0.53882295
0,4,0,0,0,0,0,0,0,0,0.7066381,0.92765164,0.26344478,-0.25933576,0.43554372,-0.90063345,-0.0902683,-0.16837743,0.4729142,-0.16831158
1,1,1,1,0,0,1,0,1,1,0.12399235,0.08532888,-0.25558543,0.8315762,-1.1673608,0.34334245,0.5274839,0.56983167,0.10207668,0.6591848
1,1,0,0,0,2,0,3,4,0,0.24650356,-0.21294421,-0.08169697,0.81684566,1.1136113,-2.97601,0.560727,0.9569709,0.23179,0.98107463
0,4,1,0,1,1,2,3,3,2,1.581517,1.5528837,0.66381824,-0.9725293,1.1141002,-0.40358815,-0.2328796,-0.8969896,1.214947,-0.8436641
1,1,1,0,0,0,0,0,0,0,0.2069036,0.16843373,-0.1386465,0.63829964,-0.97007203,0.24440858,0.42020148,0.5425561,0.11071238,0.5615635
1,4,1,0,0,0,0,1,1,2,1.0223997,1.2987261,0.39872074,-0.52827716,0.19444191,0.077522635,-0.20797814,-0.6652258,0.7975842,-0.55663294
1,2,0,0,0,1,1,3,2,1,0.5496365,0.3159241,0.04276216,0.32833233,0.7088019,-1.8006979,0.36298245,0.43491435,0.4055137,0.44177288
1,2,1,3,2,0,2,0,1,0,0.12399235,0.08532888,-0.25558543,0.8315762,-1.1673608,0.34334245,0.5274839,0.56983167,0.10207668,0.6591848
1,1,0,4,4,2,2,1,0,0,-0.35672164,-0.28882736,-0.3498664,1.3330646,-1.2135185,-0.24804156,0.48099428,0.81438357,-0.10978505,1.0593497
1,1,0,3,4,2,1,0,0,1,-0.20001853,-0.16685998,-0.3191327,1.1695894,-1.198472,-0.055262297,0.49614894,0.73466456,-0.04072237,0.92890394
1,1,1,0,1,0,2,2,2,2,0.19689828,0.15985656,-0.1560225,0.66444695,-0.9973869,0.25916418,0.43558925,0.5424222,0.11157426,0.5726435
0,4,0,0,0,0,0,0,0,0,0.7066381,0.92765164,0.26344478,-0.25933576,0.43554372,-0.90063345,-0.0902683,-0.16837743,0.4729142,-0.16831158
0,4,1,0,1,0,1,0,1,3,0.80150396,1.1020063,0.5281212,-0.3484739,0.009627335,0.26257852,-0.385877,-0.5699166,0.72215164,-0.38995314
1,1,1,0,1,0,1,1,0,1,0.1798208,0.14128768,-0.17684437,0.70143306,-1.034516,0.27672514,0.45524508,0.55146563,0.10789153,0.59345126
1,2,1,0,1,0,1,0,0,1,0.27661407,0.23830694,-0.04032612,0.4757958,-0.80419475,0.1612266,0.33000016,0.5196233,0.11797312,0.47948503
